id,ugb_id,rendaTipo,estadoCivil,origem,escolaridade,tipoCliente,cidade_id,Idade,rendaMedia,Aprovado
8210,4,3,1,2,5,1,1508,23,1600,1
8211,2,2,1,1,5,1,0,40,1800,0
8212,2,2,2,1,5,1,0,51,1600,1
8213,2,2,2,1,5,1,0,26,1600,0
8214,2,2,1,1,2,1,0,33,1650,1
8215,2,1,1,1,2,1,0,31,1320,1
8216,2,2,1,1,5,1,0,25,1500,0
8217,2,0,0,1,4,1,0,23,1300,0
8218,4,1,2,2,6,1,1508,32,953,0
8219,2,0,2,1,2,1,0,47,1500,0
8220,2,2,0,1,2,1,0,34,1750,0
8221,4,3,1,2,5,1,1508,21,1700,0
8222,2,2,2,2,2,1,174,49,3000,0
8223,2,2,1,2,6,1,174,32,2000,0
8224,6,3,2,2,4,1,1530,30,1300,0
8225,3,2,1,2,5,1,1607,32,1300,1
8226,3,2,1,1,5,1,0,24,1500,0
8227,2,2,1,1,6,1,0,21,1750,1
8228,6,3,1,2,5,1,1530,27,1200,0
8229,4,3,1,2,5,1,1508,33,1632,1
8230,3,1,1,1,6,2,0,31,1662,1
8231,6,1,1,1,5,1,0,30,1415,1
8232,3,1,1,1,5,1,0,43,1874,1
8233,3,2,1,1,5,1,0,21,1500,0
8234,2,1,1,1,2,1,0,45,1300,0
8235,2,1,2,1,4,1,0,28,2000,0
8236,4,2,2,2,2,1,1508,40,2500,0
8237,6,1,1,2,4,1,1530,25,900,1
8238,4,1,2,2,2,1,1508,34,1070,0
8239,2,3,1,1,3,1,0,36,1737,1
8240,2,2,1,1,2,1,0,35,1350,1
8241,2,1,2,1,5,1,0,41,1580,1
8242,6,1,1,1,4,1,0,43,1900,1
8243,2,0,0,1,2,1,0,24,1400,0
8244,4,1,3,2,4,1,1508,36,2000,0
8245,6,2,2,2,2,1,1530,28,1800,1
8246,3,2,1,2,2,1,1607,29,1400,1
8247,4,1,1,2,2,2,1508,39,1467,0
8248,6,2,2,2,4,1,1530,31,1000,0
8249,2,2,2,1,4,1,0,32,1800,0
8250,3,2,5,1,3,1,0,61,1500,0
8251,3,2,6,1,2,1,0,37,1300,0
8252,3,2,1,1,5,1,0,37,1350,0
8253,4,2,1,2,3,1,1508,23,1500,0
8254,4,1,1,2,2,1,1508,30,1400,1
8255,2,2,2,1,3,1,0,34,1500,0
8256,4,2,1,2,2,1,1508,36,2000,1
8257,2,3,1,1,6,1,0,27,1500,0
8258,3,2,1,1,3,1,0,33,1700,1
8259,2,1,1,1,2,1,0,36,1086,0
8260,2,1,1,1,2,1,0,54,1480,1
8261,4,1,7,2,4,1,1508,30,1600,1
8262,4,1,1,2,5,1,1508,21,500,0
8263,2,2,1,1,5,1,0,45,1500,0
8264,3,3,1,1,3,1,0,28,2168,0
8265,4,1,1,2,4,1,1508,29,1250,0
8266,3,1,1,1,2,1,0,23,1012,0
8267,3,2,1,1,2,1,0,37,1600,0
8268,2,2,7,1,5,1,0,27,1600,1
8269,3,3,1,1,5,1,0,33,1517,0
8270,2,3,1,1,4,1,0,25,1637,1
8271,6,2,1,1,7,1,0,33,1700,1
8272,4,1,3,2,7,1,1508,38,1662,1
8273,4,1,3,2,7,1,1508,36,1222,1
8274,4,1,1,2,7,1,1508,23,957,1
8275,4,2,2,2,3,1,1508,28,3500,0
8276,2,2,1,2,5,1,174,21,1400,0
8277,4,1,1,2,2,1,1508,21,1100,0
8278,3,1,1,1,3,1,0,22,2018,0
8279,3,2,2,1,4,1,0,22,1500,0
8280,3,2,1,1,2,1,0,41,1400,0
8281,2,1,2,1,5,1,0,32,1612,1
8282,4,2,2,2,2,1,1508,36,1200,0
8283,4,2,2,2,5,1,1508,32,937,0
8284,4,2,1,2,4,1,1508,33,2000,0
8285,3,3,1,1,3,1,0,22,1696,1
8286,4,1,1,2,2,1,1508,30,928,0
8287,4,1,1,2,5,1,1508,29,1600,0
8288,4,2,1,2,2,1,1508,35,1500,1
8289,2,1,2,1,3,2,0,50,1702,1
8290,4,1,1,2,2,1,1508,32,1530,1
8291,2,3,1,1,5,1,0,22,1400,0
8292,4,1,1,2,7,1,1508,35,2513,0
8293,4,2,3,2,4,1,1508,32,1500,1
8295,4,1,2,2,3,1,1508,54,937,0
8296,4,1,2,2,3,1,1508,38,1500,0
8297,4,1,1,2,2,1,1508,29,1200,0
8298,4,2,1,2,5,1,1508,24,2000,0
8299,4,1,1,2,2,2,1508,33,1400,1
8300,6,1,2,2,5,1,1530,38,2000,1
8301,4,1,4,2,5,1,1508,30,2113,0
8302,4,2,2,2,5,1,1508,51,940,0
8303,4,2,2,2,4,1,1508,40,1800,0
8304,4,2,2,2,5,1,1508,41,940,0
8305,4,2,3,2,5,1,1508,45,2000,0
8306,3,2,1,1,5,1,0,29,1600,0
8307,3,2,1,1,5,1,0,42,1874,0
8308,2,3,1,1,5,1,0,0,1500,0
8309,3,3,1,1,4,1,0,29,1400,0
8310,2,3,1,1,5,1,0,35,1400,1
8311,2,1,2,1,5,1,0,52,1800,1
8312,3,3,1,1,5,1,0,28,1437,0
8313,2,2,1,1,3,1,0,23,1650,0
8314,4,1,2,2,5,1,1508,28,2200,1
8315,2,1,1,2,2,1,174,25,937,0
8316,2,2,2,1,4,1,0,25,1700,1
8317,4,1,2,2,5,1,1551,30,1800,0
8318,4,1,1,2,2,1,1508,30,1891,1
8319,4,1,1,2,6,1,1508,26,1600,1
8320,4,2,1,2,7,1,1508,29,2500,0
8321,2,2,1,1,5,1,0,41,1350,0
8322,2,2,1,2,2,1,174,28,2000,0
8323,2,2,2,2,3,1,174,35,1500,0
8324,4,2,1,2,4,1,1508,52,2000,1
8325,4,1,1,2,6,1,1508,28,1300,0
8326,2,2,1,1,2,1,0,25,1800,1
8327,4,1,3,2,2,1,1508,42,2000,1
8328,3,1,1,1,4,1,0,21,1800,0
8329,4,1,3,2,4,1,1508,35,937,0
8330,2,2,1,1,5,1,0,23,1650,0
8331,2,2,1,1,5,1,0,36,1400,0
8332,3,3,1,1,2,1,0,31,1738,1
8333,3,2,7,1,2,1,0,24,1700,1
8334,3,2,1,1,2,1,0,43,1500,0
8335,4,1,2,2,6,1,1508,27,1000,0
8336,4,3,1,2,6,1,1508,22,1824,1
8337,6,3,1,2,6,1,1530,34,1700,0
8338,6,3,1,2,5,1,1530,27,2000,1
8339,4,1,1,2,5,1,1508,29,1024,0
8340,2,3,2,1,5,1,0,42,1650,0
8341,2,2,2,1,3,1,0,40,1650,1
8342,2,3,3,1,5,1,0,50,1468,1
8343,4,1,1,2,2,1,1508,34,1300,0
8344,2,2,1,2,4,1,174,43,2200,0
8345,4,1,2,2,3,1,1508,51,1700,0
8346,2,1,1,1,5,1,0,22,1479,1
8347,4,2,2,2,5,1,1597,48,1500,1
8348,6,1,2,1,5,1,0,36,1740,1
8349,4,3,1,2,3,1,1508,31,1634,1
8350,6,1,6,1,5,1,0,43,2078,1
8351,2,1,1,2,5,2,174,24,1622,0
8352,4,1,1,2,3,1,1508,32,1400,0
8353,4,1,1,2,7,1,1508,25,1598,0
8354,6,1,1,2,5,2,1530,0,1000,0
8355,4,2,1,2,4,1,1508,21,2000,0
8356,4,2,1,2,2,1,1612,34,937,0
8357,3,3,1,1,4,1,0,24,1500,0
8358,2,2,1,1,2,1,0,50,1300,0
8359,4,1,2,2,2,1,1508,67,937,0
8360,4,3,2,2,2,1,1508,34,1613,0
8361,2,2,1,1,2,1,0,40,1780,0
8362,2,1,1,2,5,1,174,23,937,0
8363,4,2,1,2,3,1,1508,42,1300,0
8364,2,1,3,1,3,1,0,38,1338,1
8365,2,3,1,1,3,1,0,28,1300,0
8366,6,1,2,2,6,1,1530,40,2000,0
8367,2,2,5,1,3,1,0,38,1450,1
8368,4,1,2,2,4,1,1508,27,1976,1
8369,3,2,1,1,4,1,0,21,1000,0
8370,4,3,1,2,5,1,1508,55,1400,1
8371,4,1,1,2,5,1,1508,32,1229,0
8372,6,1,1,2,7,1,1530,28,2000,0
8373,4,1,1,2,5,1,1508,33,945,0
8374,4,1,1,2,5,2,1508,28,977,0
8375,4,1,3,2,4,1,1508,38,1280,0
8376,4,1,1,2,5,1,1508,24,1000,0
8377,4,1,2,2,6,1,1508,38,1600,0
8378,3,1,1,2,5,1,1607,27,937,0
8379,4,1,1,2,5,1,1508,28,1100,0
8380,6,1,1,2,7,1,1615,46,1500,1
8381,4,1,3,2,5,1,1508,33,1300,1
8382,6,1,2,2,6,1,1530,29,972,1
8383,3,1,1,2,2,1,1607,31,1070,0
8384,4,1,1,2,2,2,1508,37,1652,1
8385,4,3,3,2,6,1,1508,28,1000,0
8386,2,2,2,1,2,1,0,47,1400,0
8387,6,1,2,1,3,1,0,33,1600,1
8388,3,2,7,1,5,1,0,37,1800,1
8389,2,3,1,1,4,1,0,26,1650,0
8390,4,2,1,2,2,1,1508,27,1100,0
8391,2,2,1,1,5,1,0,21,1450,1
8392,3,3,3,1,2,1,0,54,2000,0
8393,3,2,1,1,2,1,0,31,2000,0
8394,6,1,2,1,5,1,0,25,1500,1
8395,4,3,2,2,2,1,1508,28,1516,1
8396,2,2,1,1,3,1,0,33,1400,0
8397,2,2,1,1,2,1,0,36,1600,1
8398,4,3,2,2,2,1,1508,53,1800,1
8399,3,3,3,1,5,1,0,42,1690,0
8400,6,2,1,2,7,1,1530,32,2500,1
8401,4,3,2,2,6,1,1508,20,1500,0
8402,6,1,1,2,5,1,1504,27,800,0
8403,4,2,2,2,5,1,1508,30,2000,0
8404,6,1,1,1,3,1,0,26,2000,1
8405,2,1,2,2,3,1,174,36,1500,0
8406,4,1,1,2,6,1,1508,27,1360,1
8407,4,3,2,2,2,1,1508,54,1800,0
8408,3,3,1,1,5,1,0,37,1300,0
8409,2,2,1,1,5,1,0,43,1400,0
8410,4,2,2,2,5,1,1508,47,1600,0
8411,3,1,1,2,4,1,1607,34,1000,0
8412,3,2,2,2,2,1,1607,35,3000,0
8413,6,1,5,2,5,1,1530,57,5000,0
8414,2,1,2,2,5,1,174,36,1078,1
8415,3,2,3,2,1,1,1607,57,1700,1
8416,4,1,1,2,5,1,1508,32,1259,1
8417,2,2,2,1,5,1,0,47,1300,0
8418,2,3,1,1,4,1,0,0,1300,0
8419,2,3,2,1,5,1,0,26,1598,0
8420,6,1,1,1,2,1,0,37,2000,0
8421,3,2,7,1,3,1,0,21,1700,1
8422,6,2,2,1,5,1,0,2,1500,0
8423,4,1,2,2,5,1,1510,32,1600,1
8424,2,2,7,1,5,1,0,30,1400,0
8425,4,1,2,2,5,1,1508,38,2040,0
8426,6,1,2,2,5,1,1530,48,5900,0
8427,4,3,1,2,5,1,1508,25,1500,1
8428,4,2,1,2,7,1,1508,24,1201,0
8429,3,1,1,1,5,1,0,40,1443,1
8430,4,1,1,2,3,1,1508,35,1037,1
8431,4,3,1,2,6,1,1508,30,1500,0
8432,6,1,1,2,5,1,1530,28,950,0
8433,6,1,2,1,5,1,0,29,1874,1
8434,4,2,1,2,5,1,1508,31,1700,0
8435,4,1,1,2,3,1,1508,38,1771,1
8436,4,3,5,2,2,1,1484,42,1277,1
8437,4,1,1,2,6,1,1508,38,1400,0
8438,3,2,1,1,5,1,0,25,1700,1
8439,6,1,2,1,2,1,0,44,1700,1
8440,6,2,1,1,5,1,0,39,1600,0
8441,6,2,1,1,2,1,0,39,1500,1
8442,4,3,1,2,3,1,1508,36,1737,1
8443,3,2,7,1,2,1,0,32,1800,1
8444,3,3,2,1,4,1,0,30,1685,1
8445,6,1,1,1,7,1,0,31,1550,1
8446,6,2,2,2,5,1,1530,24,1800,1
8447,2,2,1,1,5,1,0,22,1600,1
8448,3,3,2,1,2,1,0,36,1500,0
8449,3,2,1,1,4,1,0,22,1600,0
8450,6,3,2,1,5,1,0,25,2000,0
8451,4,1,1,2,2,1,1508,43,1400,0
8452,2,1,2,1,4,1,0,0,2000,0
8453,6,1,2,1,5,1,0,29,2161,1
8454,6,2,1,1,4,1,0,21,1500,1
8455,6,1,2,1,5,1,0,31,1400,1
8456,4,1,2,2,2,1,1508,49,1574,1
8457,4,1,2,2,5,1,1508,40,2523,1
8458,6,2,1,2,2,1,1530,47,2000,1
8459,4,2,2,2,2,1,1501,39,1400,0
8460,2,2,1,1,5,1,0,40,1800,1
8461,6,1,2,2,2,1,1530,0,2400,1
8462,2,3,1,1,5,1,0,29,1500,0
8463,4,3,1,2,6,1,1508,29,1600,0
8464,4,1,2,2,5,1,1508,58,2700,0
8465,2,2,1,1,5,1,0,35,1800,1
8466,2,3,2,1,2,1,0,44,1600,1
8467,6,1,1,1,3,1,0,42,1600,1
8468,6,2,1,1,6,1,0,29,1500,1
8469,4,1,1,2,7,1,1508,29,2400,0
8470,3,2,1,1,5,1,0,26,1500,1
8471,2,2,1,1,2,1,0,28,1700,1
8472,3,2,1,1,4,1,0,22,1800,1
8473,6,3,2,1,7,1,0,24,1799,1
8474,6,1,1,2,4,1,1530,28,1600,0
8475,4,1,1,2,5,1,1508,33,1450,1
8476,2,2,2,1,2,1,0,0,1400,0
8477,2,2,1,1,5,1,0,30,1350,0
8478,2,3,1,1,2,1,0,39,1795,1
8479,2,3,1,1,5,1,0,30,1400,0
8480,2,3,1,1,4,1,0,34,1718,1
8481,3,2,2,1,2,1,0,31,1500,0
8482,4,1,1,2,5,1,1508,20,1300,0
8483,4,2,3,2,5,1,1508,40,1600,0
8484,4,1,2,2,5,1,1508,29,3000,0
8485,3,1,2,1,2,1,0,27,2520,0
8486,4,1,1,2,3,2,1508,26,1652,1
8487,4,2,1,2,2,1,1508,39,1450,0
8488,4,1,2,2,7,1,1508,27,2300,0
8489,2,2,1,1,4,1,0,0,1400,0
8490,2,2,1,1,4,1,0,0,1500,0
8491,2,2,1,1,5,1,0,22,1500,0
8492,4,2,1,2,7,1,1508,37,1500,0
8493,2,3,1,1,3,1,0,30,1400,0
8494,4,1,1,2,6,1,1508,33,1300,0
8495,6,1,1,1,5,1,0,26,1200,0
8496,6,1,2,1,5,1,0,40,1700,1
8497,6,1,1,2,5,1,1530,36,1200,0
8498,6,2,1,2,4,1,1530,20,1400,0
8499,6,1,2,2,5,1,1530,30,1000,1
8500,4,1,1,2,5,1,1508,30,1297,1
8501,4,1,1,2,6,1,1508,39,1276,0
8502,3,2,1,1,2,1,0,34,1500,1
8503,2,2,7,1,4,1,0,23,1560,1
8504,2,2,7,1,3,1,0,33,1800,0
8505,4,1,2,2,4,1,1508,45,1273,1
8506,6,1,1,1,5,1,0,44,1445,1
8507,2,1,2,1,5,1,0,36,1661,1
8508,2,0,1,1,5,1,0,27,1218,1
8509,4,1,6,2,7,1,1508,32,1273,0
8510,4,2,1,2,5,1,1508,51,1600,1
8511,4,2,1,2,4,1,1508,27,1355,0
8512,4,3,1,2,6,1,1508,22,1100,0
8513,6,1,1,2,6,1,1474,33,1201,1
8514,4,1,3,2,4,1,1508,37,1329,1
8515,3,3,1,1,2,1,0,36,1600,0
8516,4,1,1,2,2,1,1508,44,2200,0
8517,4,1,2,2,2,1,1508,44,2150,1
8518,4,1,1,2,5,1,1508,52,2500,0
8519,2,3,1,1,3,1,0,24,1764,1
8520,4,1,1,2,5,1,1508,26,1000,0
8521,2,1,1,1,6,1,0,30,1787,1
8522,2,2,1,1,3,1,0,48,1600,0
8523,2,1,1,1,3,1,0,38,1400,0
8524,6,2,1,1,5,1,0,31,1600,1
8525,6,0,0,1,5,1,0,44,1500,1
8526,6,1,3,2,7,1,1530,41,1090,1
8527,3,1,1,2,4,1,1632,23,1750,0
8528,4,1,1,2,2,1,1508,37,1500,0
8529,2,3,2,1,4,1,0,47,1600,0
8530,6,1,2,1,6,1,0,59,1500,0
8531,2,2,2,1,2,1,0,42,1600,0
8532,2,2,2,1,3,1,0,36,1700,1
8533,6,1,6,1,5,1,0,25,1450,1
8534,4,1,1,2,5,1,1508,29,1650,0
8535,3,2,1,1,2,1,0,41,1600,0
8536,4,1,1,2,6,1,1508,26,1000,0
8537,4,1,1,2,7,1,1467,29,2000,1
8538,4,1,2,2,5,1,1508,36,1500,0
8539,4,2,1,2,6,1,1508,32,2000,0
8540,4,1,2,2,5,1,1508,43,1360,0
8541,4,3,2,2,5,1,1508,41,1540,1
8542,6,2,2,2,7,1,1580,30,2500,0
8543,4,3,1,2,2,1,1629,30,1700,1
8544,3,2,2,1,4,1,0,37,1600,0
8545,6,1,1,2,3,1,1530,21,1500,0
8546,2,2,2,1,5,1,0,41,1300,0
8547,2,2,1,1,4,1,0,24,1800,0
8548,6,1,6,1,5,1,0,23,2208,1
8549,2,2,1,1,3,1,0,24,1700,1
8550,2,2,1,1,4,1,0,20,1350,0
8551,2,2,2,1,5,1,0,29,1400,0
8552,3,1,3,1,7,1,0,47,1700,1
8553,6,1,2,2,5,1,1530,29,2000,0
8554,4,1,2,2,5,1,1508,26,911,1
8555,3,3,2,1,4,1,0,29,1700,0
8556,4,1,2,2,5,1,1508,39,2100,1
8557,2,2,1,1,2,1,0,41,1650,0
8558,4,1,2,2,3,1,1508,30,1600,0
8559,2,3,1,1,5,1,0,30,1600,0
8560,3,2,1,1,2,1,0,32,1600,0
8561,2,1,1,1,4,1,0,26,1790,1
8562,4,1,6,2,4,1,1508,28,1205,1
8563,4,3,2,2,2,1,1508,39,1954,1
8564,4,1,3,2,2,1,1508,54,1441,1
8565,4,2,1,2,2,1,1508,24,2500,0
8566,3,0,0,1,5,1,0,28,1500,0
8567,4,3,2,2,4,1,1508,37,1200,1
8568,4,2,2,2,2,1,1508,34,2100,1
8569,4,3,3,2,5,1,1508,28,1894,1
8570,4,1,2,2,2,1,1508,44,2178,0
8571,4,2,1,2,5,1,1508,42,2000,0
8572,4,2,2,2,5,1,1508,30,1771,1
8573,2,1,2,1,7,1,0,28,1500,0
8574,4,1,1,2,7,1,1508,34,1100,0
8575,3,1,1,1,4,1,0,22,1500,0
8576,3,1,1,1,2,1,0,50,1200,0
8577,4,1,1,2,5,1,1579,29,2000,0
8578,4,1,1,2,5,1,1508,29,1700,1
8579,4,1,1,2,5,1,1508,23,1200,0
8580,4,2,1,2,4,1,1508,34,1600,1
8581,4,1,1,2,5,1,1508,32,1100,0
8582,4,1,2,2,5,1,1508,50,1543,1
8583,2,2,1,2,4,1,174,24,1750,1
8584,3,1,1,1,2,2,0,55,1380,0
8585,2,2,1,1,5,1,0,29,1800,1
8586,4,1,2,2,2,1,1508,49,1600,0
8587,2,2,1,1,3,1,0,22,1600,0
8588,6,3,7,1,5,1,1497,34,1761,1
8589,4,2,2,2,4,1,1508,30,2000,0
8590,2,2,1,1,3,1,0,39,1500,0
8591,2,3,2,1,3,1,0,28,1600,0
8592,3,3,1,1,5,1,0,30,1793,1
8593,3,2,1,1,2,1,0,34,1500,1
8594,2,1,6,1,5,1,0,34,1568,1
8595,4,1,2,2,5,1,1508,47,2424,0
8596,3,1,1,2,2,1,1632,47,1220,1
8597,4,3,1,2,3,1,1508,33,3000,0
8598,4,3,1,2,5,1,1508,41,1673,1
8599,4,1,1,2,5,1,1508,39,1050,0
8600,2,2,2,1,2,1,0,37,1500,0
8601,2,2,3,1,2,1,0,52,1300,0
8602,3,2,2,1,2,1,0,43,1800,1
8603,6,2,3,1,5,1,0,46,1700,1
8604,4,1,1,2,7,1,1508,39,2500,0
8605,2,3,1,1,5,1,0,36,1600,0
8606,3,2,2,1,2,1,0,38,1800,1
8607,4,3,1,2,5,1,1508,41,1300,0
8608,4,1,5,2,2,1,1508,43,2107,1
8609,4,3,1,2,5,1,1508,26,1600,1
8610,3,2,1,1,2,1,0,30,1700,1
8611,6,1,1,1,7,1,0,32,1480,1
8612,4,2,1,2,5,1,1508,26,1200,0
8613,2,1,1,2,5,1,174,26,1791,0
8615,4,2,2,2,4,1,1508,33,2000,0
8616,2,1,1,2,2,1,174,28,1500,0
8617,4,3,2,2,5,1,1508,64,1437,0
8618,2,2,2,1,1,1,0,55,1630,0
8619,4,2,1,2,5,1,1508,51,1500,0
8620,4,2,2,2,5,1,1508,33,1200,0
8621,2,3,1,1,5,1,0,49,1520,0
8622,4,3,2,2,2,1,1508,49,1600,0
8623,2,2,2,1,5,1,0,58,1800,0
8624,2,2,1,1,5,1,0,24,1600,1
8625,4,2,1,2,7,1,1508,38,1500,0
8626,3,1,1,1,5,1,0,23,1362,0
8627,3,2,1,1,2,1,0,28,1800,0
8628,2,3,1,1,5,1,0,29,1500,0
8629,2,2,1,1,5,1,0,29,1800,0
8630,3,3,1,1,5,1,0,24,1712,1
8631,2,3,1,1,4,1,0,34,1500,0
8632,4,1,1,2,5,1,1508,29,1600,1
8633,3,2,3,1,2,1,0,41,1400,0
8634,4,1,1,2,6,1,1508,23,1024,0
8635,2,2,1,1,2,1,0,36,1350,0
8636,2,1,1,1,7,1,0,28,1520,1
8637,2,1,1,1,3,1,0,30,1400,0
8638,4,2,1,2,4,1,1508,39,1800,1
8639,4,1,1,2,5,1,1508,21,1517,0
8640,4,1,2,2,6,1,0,23,2000,0
8641,2,3,2,1,5,1,0,33,1700,0
8642,2,2,1,1,2,1,0,31,1400,1
8643,2,1,1,1,5,1,0,30,1726,1
8644,2,2,1,1,5,1,0,21,1700,1
8645,3,2,1,1,1,1,0,52,1800,1
8646,2,2,1,1,6,1,0,25,1450,0
8647,6,3,1,1,7,1,0,27,1700,1
8648,2,1,5,1,2,1,0,36,1700,0
8649,4,1,1,2,7,1,1508,26,1120,1
8650,3,2,2,2,3,1,1607,27,900,0
8651,2,1,6,1,5,1,0,36,1800,1
8652,4,1,1,2,5,1,1508,24,1000,0
8653,2,2,1,1,2,1,0,48,1700,1
8654,2,3,1,1,5,1,0,39,1600,0
8655,3,2,1,1,2,1,0,48,1000,0
8656,2,1,1,1,5,1,0,30,1800,1
8657,3,2,1,1,4,1,0,26,1800,0
8658,4,1,6,2,2,1,1508,32,1012,1
8659,4,1,1,2,5,1,1508,0,937,1
8660,2,1,3,1,5,1,0,53,1200,0
8661,2,3,2,1,4,1,0,38,1800,0
8662,3,2,2,1,3,1,0,52,1500,0
8663,2,2,3,1,3,1,0,35,1700,0
8664,4,3,1,2,5,1,1508,28,1548,1
8665,3,3,1,1,5,1,0,23,1500,0
8666,6,2,1,1,5,1,0,38,1600,1
8667,2,3,1,1,6,1,0,27,1500,0
8668,2,1,0,1,5,1,0,26,1800,0
8669,2,3,1,1,5,1,0,28,1750,0
8670,2,2,1,1,2,1,0,33,1800,0
8671,2,3,1,1,2,1,0,52,1500,0
8672,4,2,3,2,2,1,1508,48,1600,0
8673,2,1,2,1,7,1,0,28,1520,0
8674,2,1,1,1,3,1,0,36,1500,0
8675,2,1,1,1,4,1,0,0,1500,0
8676,2,2,1,1,5,1,0,0,1500,0
8677,4,2,1,2,2,1,1508,66,2700,0
8678,4,1,1,2,5,1,1508,28,1950,1
8679,3,3,2,1,4,1,0,40,1500,0
8680,3,1,1,1,5,1,0,22,1837,0
8681,2,1,1,1,5,1,0,43,1750,0
8682,3,2,1,1,3,1,0,29,1500,0
8683,2,0,0,1,5,1,0,32,1950,0
8684,3,3,1,2,2,1,1607,34,1637,0
8685,4,2,1,1,6,1,0,24,1600,1
8686,3,2,3,2,4,1,1491,59,1560,0
8687,4,1,1,2,2,1,1508,29,1160,0
8688,3,2,1,2,2,1,1607,28,1500,1
8689,3,2,2,1,2,1,0,36,1500,0
8690,4,3,2,1,3,1,0,33,937,1
8691,3,1,5,1,2,1,0,38,1874,0
8692,4,1,2,2,7,1,1508,45,1500,1
8693,4,3,1,2,4,1,1508,40,1400,1
8694,4,1,1,2,5,1,1508,21,1000,0
8695,6,1,2,1,3,1,0,27,1937,1
8696,3,2,1,1,5,1,0,22,2000,0
8697,3,2,3,2,3,1,1607,53,1500,0
8698,3,2,1,1,5,1,0,31,1400,0
8699,3,3,1,1,5,1,0,29,1838,1
8700,2,2,1,1,2,1,0,43,1800,0
8701,3,2,1,1,2,1,0,35,1300,0
8702,3,2,1,1,2,1,0,34,1600,1
8703,2,2,1,1,4,1,0,24,1780,1
8704,3,1,1,1,2,1,0,26,1300,0
8705,3,2,3,1,5,1,0,27,1300,0
8706,3,3,1,2,2,1,1607,29,1800,0
8707,3,2,1,1,2,1,0,22,1800,0
8708,3,0,1,1,2,1,0,38,1800,0
8709,3,2,1,1,5,1,0,26,1500,0
8710,4,1,1,2,7,1,1508,32,1908,0
8711,3,3,1,1,5,1,0,29,1600,0
8712,3,2,1,1,5,1,0,23,1800,0
8713,3,2,1,1,2,1,0,39,1400,0
8714,4,2,1,2,5,1,1508,60,2500,0
8715,3,2,1,1,5,1,0,20,1400,0
8716,3,1,1,1,2,1,0,36,1132,1
8717,3,2,1,1,2,1,0,43,1800,1
8718,3,3,1,1,4,1,0,32,1237,0
8719,4,2,1,2,3,1,1508,56,2000,1
8720,3,1,1,1,2,1,0,0,1500,0
8721,3,1,1,1,2,1,0,0,1800,0
8722,4,1,1,2,6,1,1484,33,2000,0
8723,4,3,1,2,2,1,1508,39,1400,0
8724,3,2,1,1,5,1,0,30,1300,0
8725,4,3,2,2,2,1,1508,35,1947,1
8726,3,2,1,1,6,1,0,22,1500,0
8727,4,2,1,2,4,1,1508,28,2000,1
8728,4,3,1,2,6,1,1508,35,1551,1
8729,3,3,1,1,2,1,0,33,1800,0
8730,4,3,1,2,2,1,1508,49,1376,1
8731,3,2,1,1,6,1,0,24,1600,1
8732,4,1,1,2,2,1,1508,49,2100,0
8733,4,1,1,2,5,1,1508,21,937,0
8734,3,1,1,1,2,1,0,28,1260,0
8735,4,1,1,2,7,1,1508,32,2132,1
8736,4,3,1,2,6,1,1508,0,1650,1
8737,3,3,2,1,4,1,0,29,1728,1
8738,3,2,2,1,2,1,0,24,1500,0
8739,4,3,1,2,6,1,1508,25,1737,1
8740,4,1,1,2,5,1,1508,27,981,0
8741,4,2,1,2,4,1,1508,25,1900,0
8742,4,1,1,2,1,2,3813,34,1352,0
8743,6,1,2,2,4,1,1515,45,1400,0
8744,4,1,7,2,2,1,1508,47,1176,1
8745,3,3,2,1,5,1,0,28,1500,0
8746,4,1,1,2,3,1,1508,43,1350,0
8747,4,1,1,2,5,1,1508,23,1471,1
8748,3,1,1,1,3,1,0,32,1700,0
8749,3,2,1,1,3,1,0,37,1300,0
8750,2,2,1,1,6,1,0,22,1800,0
8751,2,2,2,1,5,1,0,31,1800,0
8752,4,2,7,2,5,1,1508,36,1700,1
8753,3,3,1,1,1,1,0,25,1700,0
8754,4,1,2,2,2,1,1508,41,1191,1
8755,4,3,1,2,5,1,1508,21,1445,1
8756,2,2,2,1,5,1,0,0,1400,0
8757,3,1,2,1,5,1,0,55,1800,1
8758,4,1,5,2,1,1,1484,61,1874,1
8759,4,2,2,2,5,1,1508,64,6000,0
8760,4,1,2,2,5,1,1508,31,1400,1
8761,2,1,1,1,4,1,0,38,1750,0
8762,4,2,1,2,5,1,1508,28,1200,0
8763,4,1,1,2,4,1,1508,46,1100,0
8764,4,2,2,2,5,1,1508,35,2500,0
8765,4,1,1,2,5,1,1508,36,1500,0
8766,6,1,1,2,5,1,1530,33,1220,1
8767,2,3,1,1,2,1,0,29,1500,0
8768,4,1,2,2,2,1,1508,34,2033,1
8769,4,2,2,2,7,1,1551,55,4500,0
8770,2,3,2,1,4,1,0,29,1600,0
8771,2,2,1,1,4,1,0,37,1500,0
8772,2,2,5,1,7,1,0,45,1800,1
8773,2,1,0,1,3,1,0,24,1500,0
8774,4,1,2,2,5,1,1508,34,1661,1
8775,2,3,1,1,5,1,0,26,1768,1
8776,4,3,1,2,1,1,1508,52,1700,1
8777,4,2,4,1,5,1,0,44,1500,0
8778,4,1,1,2,5,1,1508,25,2400,1
8779,2,3,1,1,2,1,0,37,1774,1
8780,3,2,1,1,3,1,0,52,1800,0
8781,4,2,1,2,5,1,1484,26,1600,1
